Date,Close
2017-11-09,0.0014149999478831887
2017-11-10,0.0011630000080913305
2017-11-11,0.0012009999481961131
2017-11-12,0.0010379999876022339
2017-11-13,0.0012110000243410468
2017-11-14,0.0011840000515803695
2017-11-15,0.0013389999512583017
2017-11-16,0.0013899999903514981
2017-11-17,0.0013129999861121178
2017-11-18,0.0013729999773204327
2017-11-19,0.0013760000001639128
2017-11-20,0.0013940000208094716
2017-11-21,0.0013889999827370048
2017-11-22,0.0018230000277981162
2017-11-23,0.0018909999635070562
2017-11-24,0.0019079999765381217
2017-11-25,0.0020719999447464943
2017-11-26,0.0020260000601410866
2017-11-27,0.001988000003620982
2017-11-28,0.002363000065088272
2017-11-29,0.0020800000056624413
2017-11-30,0.002078999998047948
2017-12-01,0.002148000057786703
2017-12-02,0.0021490000654011965
2017-12-03,0.002222999930381775
2017-12-04,0.0024629998952150345
2017-12-05,0.0024790000170469284
2017-12-06,0.0026630000211298466
2017-12-07,0.0027199999894946814
2017-12-08,0.002778999973088503
2017-12-09,0.002616999903693795
2017-12-10,0.0025470000691711903
2017-12-11,0.0027979998849332333
2017-12-12,0.00330400001257658
2017-12-13,0.003461000043898821
2017-12-14,0.0037090000696480274
2017-12-15,0.0037620000075548887
2017-12-16,0.005932999774813652
2017-12-17,0.00598399993032217
2017-12-18,0.006432999856770039
2017-12-19,0.005665999837219715
2017-12-20,0.006661000195890665
2017-12-21,0.007424999959766865
2017-12-22,0.006053999997675419
2017-12-23,0.007259000092744827
2017-12-24,0.008581999689340591
2017-12-25,0.008930999785661697
2017-12-26,0.009410999715328217
2017-12-27,0.008871999569237232
2017-12-28,0.008485999889671803
2017-12-29,0.00939099956303835
2017-12-30,0.007860000245273113
2017-12-31,0.00897200033068657
2018-01-01,0.00890900008380413
2018-01-02,0.009145000018179417
2018-01-03,0.009320000186562538
2018-01-04,0.009643999859690666
2018-01-05,0.012167000211775303
2018-01-06,0.014863000251352787
2018-01-07,0.01708799973130226
2018-01-08,0.015045000240206718
2018-01-09,0.013419999741017818
2018-01-10,0.013101999647915363
2018-01-11,0.011469000019133091
2018-01-12,0.013055999763309956
2018-01-13,0.013023000210523605
2018-01-14,0.011683999560773373
2018-01-15,0.009856999851763248
2018-01-16,0.006821999792009592
2018-01-17,0.007648000027984381
2018-01-18,0.00796900037676096
2018-01-19,0.007871000096201897
2018-01-20,0.008448000065982342
2018-01-21,0.0071310000494122505
2018-01-22,0.00673400005325675
2018-01-23,0.006672999821603298
2018-01-24,0.007083000149577856
2018-01-25,0.007666999939829111
2018-01-26,0.007236999925225973
2018-01-27,0.007373000029474497
2018-01-28,0.007464999798685312
2018-01-29,0.0069670001976192
2018-01-30,0.006023999769240618
2018-01-31,0.006010000128298998
2018-02-01,0.005028999876230955
2018-02-02,0.004474999848753214
2018-02-03,0.005164000205695629
2018-02-04,0.004399000201374292
2018-02-05,0.0035329998936504126
2018-02-06,0.004360999912023544
2018-02-07,0.004296999890357256
2018-02-08,0.00456599984318018
2018-02-09,0.004999999888241291
2018-02-10,0.004989000037312508
2018-02-11,0.00495600001886487
2018-02-12,0.0054720002226531506
2018-02-13,0.005638000089675188
2018-02-14,0.006730000022798777
2018-02-15,0.007346999831497669
2018-02-16,0.007034000009298325
2018-02-17,0.0070489998906850815
2018-02-18,0.006424000021070242
2018-02-19,0.006697000004351139
2018-02-20,0.0070940000005066395
2018-02-21,0.006581000052392483
2018-02-22,0.006258999928832054
2018-02-23,0.006647999864071608
2018-02-24,0.0063240001909434795
2018-02-25,0.006142000202089548
2018-02-26,0.0063390000723302364
2018-02-27,0.006291000172495842
2018-02-28,0.006018000189214945
2018-03-01,0.006215000059455633
2018-03-02,0.005481999833136797
2018-03-03,0.0053010000847280025
2018-03-04,0.005501999985426664
2018-03-05,0.005218000151216984
2018-03-06,0.004610000178217888
2018-03-07,0.004023999907076359
2018-03-08,0.004025000147521496
2018-03-09,0.004145999904721975
2018-03-10,0.003973000217229128
2018-03-11,0.004209999926388264
2018-03-12,0.004031999967992306
2018-03-13,0.00395999988541007
2018-03-14,0.003524000057950616
2018-03-15,0.0035359999164938927
2018-03-16,0.0035099999513477087
2018-03-17,0.003298999974504113
2018-03-18,0.0031900000758469105
2018-03-19,0.00343999988399446
2018-03-20,0.0036510000936686993
2018-03-21,0.0036589999217540026
2018-03-22,0.0035280000884085894
2018-03-23,0.0035600000992417336
2018-03-24,0.003590000094845891
2018-03-25,0.003504999913275242
2018-03-26,0.0032889998983591795
2018-03-27,0.0031449999660253525
